country,organ,year,pub_count
SA,small intestine,2021,1
SA,small intestine,2022,3
SA,small intestine,2023,2
SA,spinal cord,2017,1
SA,spinal cord,2018,3
SA,spinal cord,2019,3
SA,spinal cord,2020,3
SA,spinal cord,2021,3
SA,spinal cord,2022,8
SA,spleen,2014,1
SA,spleen,2018,3
SA,spleen,2019,1
SA,spleen,2020,4
SA,spleen,2021,4
SA,spleen,2022,2
SA,thymus,2018,3
SA,thymus,2019,4
SA,thymus,2020,5
SA,thymus,2021,5
SA,thymus,2022,11
SA,thymus,2023,1
SA,trachea,2017,3
SA,trachea,2018,2
SA,trachea,2019,1
SA,trachea,2020,2
SA,trachea,2021,8
SA,trachea,2022,3
SA,ureter,2019,1
SA,ureter,2020,2
SA,ureter,2021,3
SA,ureter,2022,3
SA,ureter,2023,1
SA,urinary bladder,2017,1
SA,urinary bladder,2019,3
SA,urinary bladder,2020,2
SA,urinary bladder,2021,3
SA,urinary bladder,2022,6
SA,urinary bladder,2023,3
SA,uterus,2017,1
SA,uterus,2020,1
SA,uterus,2021,1
SB,liver,2020,1
SC,lung,2016,1
SC,prostate,2021,2
SD,brain,2017,1
SD,brain,2019,1
SD,brain,2020,1
SD,brain,2021,1
SD,brain,2022,3
SD,eye,2021,1
SD,eye,2022,1
SD,heart,2017,1
SD,heart,2020,2
SD,heart,2021,1
SD,heart,2022,1
SD,kidney,2017,1
SD,kidney,2020,3
SD,kidney,2021,2
SD,kidney,2022,7
SD,knee,2021,1
SD,knee,2022,1
SD,liver,2019,1
SD,liver,2020,1
SD,liver,2021,1
SD,liver,2022,8
SD,liver,2023,1
SD,lung,2017,1
SD,lung,2021,1
SD,lung,2022,3
SD,lymph node,2021,1
SD,lymph node,2022,2
SD,ovary,2021,1
SD,pancreas,2021,1
SD,placenta,2023,1
SD,prostate,2019,1
SD,prostate,2020,1
SD,skeletal,2020,1
SD,skeletal,2021,1
SD,skeletal,2022,1
SD,skin,2019,1
SD,skin,2020,1
SD,skin,2021,1
SD,skin,2022,1
SD,skin,2023,1
SD,spinal cord,2020,1
SD,thymus,2023,1
SE,bone marrow,2016,3
SE,bone marrow,2017,4
SE,bone marrow,2018,17
SE,bone marrow,2019,16
SE,bone marrow,2020,26
SE,bone marrow,2021,25
SE,bone marrow,2022,11
SE,bone marrow,2023,4
SE,brain,2014,1
SE,brain,2015,10
SE,brain,2016,29
SE,brain,2017,92
SE,brain,2018,174
SE,brain,2019,170
SE,brain,2020,234
SE,brain,2021,294
SE,brain,2022,294
SE,brain,2023,77
SE,eye,2015,1
SE,eye,2016,6
SE,eye,2017,21
SE,eye,2018,33
SE,eye,2019,26
SE,eye,2020,29
SE,eye,2021,28
SE,eye,2022,45
SE,eye,2023,6
SE,fallopian tube,2017,1
SE,fallopian tube,2018,1
SE,fallopian tube,2020,3
SE,heart,2013,1
SE,heart,2014,2
SE,heart,2015,6
SE,heart,2016,21
SE,heart,2017,41
SE,heart,2018,99
SE,heart,2019,133
SE,heart,2020,161
SE,heart,2021,227
SE,heart,2022,256
SE,heart,2023,49
SE,kidney,2014,1
SE,kidney,2016,13
SE,kidney,2017,33
SE,kidney,2018,41
SE,kidney,2019,77
SE,kidney,2020,83
SE,kidney,2021,100
SE,kidney,2022,121
SE,kidney,2023,32
SE,knee,2015,3
SE,knee,2016,6
SE,knee,2017,6
SE,knee,2018,20
SE,knee,2019,34
SE,knee,2020,36
SE,knee,2021,27
SE,knee,2022,52
SE,knee,2023,10
SE,liver,2014,2
SE,liver,2015,5
SE,liver,2016,25
SE,liver,2017,73
SE,liver,2018,129
SE,liver,2019,171
SE,liver,2020,259
SE,liver,2021,290
SE,liver,2022,360
SE,liver,2023,82
SE,lung,2014,2
SE,lung,2015,2
SE,lung,2016,9
SE,lung,2017,38
SE,lung,2018,59
SE,lung,2019,76
SE,lung,2020,98
SE,lung,2021,130
SE,lung,2022,116
SE,lung,2023,22
SE,lymph node,2016,3
SE,lymph node,2017,8
SE,lymph node,2018,19
SE,lymph node,2019,17
SE,lymph node,2020,22
SE,lymph node,2021,35
SE,lymph node,2022,32
SE,lymph node,2023,2
SE,lymph vasculature,2023,1
SE,muscular system,2018,1
SE,muscular system,2019,1
SE,muscular system,2020,1
SE,muscular system,2021,1
SE,muscular system,2022,2
SE,muscular system,2023,1
SE,ovary,2016,3
SE,ovary,2017,6
SE,ovary,2018,3
SE,ovary,2019,21
SE,ovary,2020,14
SE,ovary,2021,13
SE,ovary,2022,14
SE,ovary,2023,5
SE,pancreas,2014,1
SE,pancreas,2017,8
SE,pancreas,2018,8
SE,pancreas,2019,16
SE,pancreas,2020,14
SE,pancreas,2021,11
SE,pancreas,2022,6
SE,pancreas,2023,2
SE,pelvis,2017,3
SE,pelvis,2018,6
SE,pelvis,2019,1
SE,pelvis,2020,2
SE,pelvis,2021,3
SE,pelvis,2022,6
SE,pelvis,2023,1
SE,peripheral nervous system,2017,1
SE,peripheral nervous system,2019,3
SE,peripheral nervous system,2020,2
SE,peripheral nervous system,2021,3
SE,peripheral nervous system,2022,7
SE,placenta,2015,1
SE,placenta,2016,4
SE,placenta,2017,11
SE,placenta,2018,10
SE,placenta,2019,15
SE,placenta,2020,16
SE,placenta,2021,21
SE,placenta,2022,18
SE,placenta,2023,4
SE,prostate,2014,1
SE,prostate,2016,4
SE,prostate,2017,12
SE,prostate,2018,40
SE,prostate,2019,43
SE,prostate,2020,61
SE,prostate,2021,79
SE,prostate,2022,86
SE,prostate,2023,19
SE,skeletal,2015,3
SE,skeletal,2016,8
SE,skeletal,2017,29
SE,skeletal,2018,52
SE,skeletal,2019,82
SE,skeletal,2020,75
SE,skeletal,2021,83
SE,skeletal,2022,84
SE,skeletal,2023,23
SE,skin,2009,1
SE,skin,2016,15
SE,skin,2017,39
SE,skin,2018,58
SE,skin,2019,70
SE,skin,2020,82
SE,skin,2021,86
SE,skin,2022,86
SE,skin,2023,21
SE,small intestine,2016,3
SE,small intestine,2017,6
SE,small intestine,2018,9
SE,small intestine,2019,7
SE,small intestine,2020,6
SE,small intestine,2021,12
SE,small intestine,2022,9
SE,spinal cord,2016,2
SE,spinal cord,2017,8
SE,spinal cord,2018,21
SE,spinal cord,2019,13
SE,spinal cord,2020,23
SE,spinal cord,2021,29
SE,spinal cord,2022,26
SE,spinal cord,2023,7
SE,spleen,2016,3
SE,spleen,2017,1
SE,spleen,2018,2
SE,spleen,2019,7
SE,spleen,2020,7
SE,spleen,2021,5
SE,spleen,2022,4
SE,thymus,2016,2
SE,thymus,2017,2
SE,thymus,2018,3
SE,thymus,2019,1
SE,thymus,2021,3
SE,thymus,2022,2
SE,trachea,2015,1
SE,trachea,2016,2
SE,trachea,2017,2
SE,trachea,2018,2
SE,trachea,2019,5
SE,trachea,2020,7
SE,trachea,2021,8
SE,trachea,2022,2
SE,trachea,2023,1
SE,ureter,2017,1
SE,ureter,2018,3
SE,ureter,2019,6
SE,ureter,2020,1
SE,ureter,2021,6
SE,ureter,2022,3
SE,ureter,2023,2
SE,urinary bladder,2014,2
SE,urinary bladder,2015,2
SE,urinary bladder,2017,5
SE,urinary bladder,2018,16
SE,urinary bladder,2019,15
SE,urinary bladder,2020,31
SE,urinary bladder,2021,25
SE,urinary bladder,2022,27
SE,urinary bladder,2023,5
SE,uterus,2015,1
SE,uterus,2016,1
SE,uterus,2017,1
SE,uterus,2018,4
SE,uterus,2019,4
SE,uterus,2020,5
SE,uterus,2021,11
SE,uterus,2022,8
SG,blood vasculature,2020,1
SG,bone marrow,2018,4
SG,bone marrow,2019,4
SG,bone marrow,2020,5
SG,bone marrow,2021,5
SG,bone marrow,2022,9
SG,bone marrow,2023,2
SG,brain,2014,2
SG,brain,2015,4
SG,brain,2016,8
SG,brain,2017,15
SG,brain,2018,51
SG,brain,2019,53
SG,brain,2020,75
SG,brain,2021,89
SG,brain,2022,81
SG,brain,2023,23
SG,eye,2015,4
SG,eye,2016,4
SG,eye,2017,8
SG,eye,2018,22
SG,eye,2019,19
SG,eye,2020,40
SG,eye,2021,34
SG,eye,2022,47
SG,eye,2023,7
SG,fallopian tube,2018,1
SG,fallopian tube,2019,1
SG,fallopian tube,2020,1
SG,heart,2015,1
SG,heart,2016,5
SG,heart,2017,11
SG,heart,2018,17
SG,heart,2019,33
SG,heart,2020,38
SG,heart,2021,64
SG,heart,2022,90
SG,heart,2023,22
SG,kidney,2014,1
SG,kidney,2015,2
SG,kidney,2017,7
SG,kidney,2018,19
SG,kidney,2019,45
SG,kidney,2020,49
SG,kidney,2021,61
SG,kidney,2022,61
SG,kidney,2023,14
SG,knee,2017,2
SG,knee,2018,4
SG,knee,2019,8
SG,knee,2020,13
SG,knee,2021,27
SG,knee,2022,22
SG,knee,2023,7
SG,liver,2014,1
SG,liver,2015,5
SG,liver,2016,8
SG,liver,2017,37
SG,liver,2018,77
SG,liver,2019,87
SG,liver,2020,132
SG,liver,2021,176
SG,liver,2022,193
SG,liver,2023,54
SG,lung,2015,2
SG,lung,2016,5
SG,lung,2017,9
SG,lung,2018,21
SG,lung,2019,34
SG,lung,2020,53
SG,lung,2021,51
SG,lung,2022,50
SG,lung,2023,9
SG,lymph node,2016,3
SG,lymph node,2017,4
SG,lymph node,2018,5
SG,lymph node,2019,12
SG,lymph node,2020,12
SG,lymph node,2021,5
SG,lymph node,2022,9
SG,ovary,2018,1
SG,ovary,2019,2
SG,ovary,2020,1
SG,ovary,2021,2
SG,ovary,2022,2
SG,ovary,2023,2
SG,pancreas,2019,1
SG,pancreas,2020,4
SG,pancreas,2021,3
SG,pancreas,2022,6
SG,pelvis,2017,1
SG,pelvis,2018,1
SG,pelvis,2019,3
SG,pelvis,2020,1
SG,pelvis,2021,1
SG,pelvis,2022,2
SG,peripheral nervous system,2016,1
SG,peripheral nervous system,2019,2
SG,peripheral nervous system,2020,3
SG,peripheral nervous system,2021,1
SG,peripheral nervous system,2022,1
SG,placenta,2016,1
SG,placenta,2017,1
SG,placenta,2018,2
SG,placenta,2019,2
SG,placenta,2020,5
SG,placenta,2021,5
SG,placenta,2022,9
SG,prostate,2015,1
SG,prostate,2017,4
SG,prostate,2018,9
SG,prostate,2019,7
SG,prostate,2020,10
SG,prostate,2021,13
SG,prostate,2022,28
SG,prostate,2023,7
SG,skeletal,2016,3
SG,skeletal,2017,2
SG,skeletal,2018,5
SG,skeletal,2019,19
SG,skeletal,2020,14
SG,skeletal,2021,20
SG,skeletal,2022,18
SG,skeletal,2023,5
SG,skin,2015,1
SG,skin,2016,2
SG,skin,2017,7
SG,skin,2018,27
SG,skin,2019,33
SG,skin,2020,32
SG,skin,2021,54
SG,skin,2022,49
SG,skin,2023,12
SG,small intestine,2019,2
SG,small intestine,2020,2
SG,small intestine,2021,1
SG,small intestine,2022,3
SG,spinal cord,2017,2
SG,spinal cord,2018,1
SG,spinal cord,2019,2
SG,spinal cord,2020,4
SG,spinal cord,2021,5
SG,spinal cord,2022,8
SG,spinal cord,2023,1
SG,spleen,2018,2
SG,spleen,2019,1
SG,spleen,2020,1
SG,spleen,2021,5
SG,spleen,2022,2
SG,spleen,2023,1
SG,thymus,2017,1
SG,thymus,2020,1
SG,thymus,2022,3
SG,trachea,2018,1
SG,trachea,2019,3
SG,trachea,2020,7
SG,trachea,2021,4
SG,trachea,2022,3
SG,ureter,2016,1
SG,ureter,2018,2
SG,ureter,2019,1
SG,ureter,2021,2
SG,ureter,2022,7
SG,ureter,2023,1
SG,urinary bladder,2016,1
SG,urinary bladder,2017,1
SG,urinary bladder,2018,5
SG,urinary bladder,2019,6
SG,urinary bladder,2020,4
SG,urinary bladder,2021,5
SG,urinary bladder,2022,13
SG,uterus,2017,1
SG,uterus,2019,1
SG,uterus,2020,2
SG,uterus,2021,1
SG,uterus,2022,2
SI,bone marrow,2017,1
SI,bone marrow,2018,2
SI,bone marrow,2020,1
SI,bone marrow,2021,1
SI,bone marrow,2022,2
SI,brain,2015,1
SI,brain,2017,4
SI,brain,2018,3
SI,brain,2019,9
SI,brain,2020,12
SI,brain,2021,19
SI,brain,2022,19
SI,brain,2023,5
SI,eye,2014,1
SI,eye,2017,1
SI,eye,2018,1
SI,eye,2019,1
SI,eye,2020,3
SI,eye,2021,6
SI,eye,2022,6
SI,eye,2023,1
SI,fallopian tube,2018,1
SI,fallopian tube,2021,1
SI,fallopian tube,2022,1
SI,heart,2016,1
SI,heart,2017,2
SI,heart,2018,7
SI,heart,2019,7
SI,heart,2020,12
SI,heart,2021,23
SI,heart,2022,26
SI,heart,2023,4
SI,kidney,2014,1
SI,kidney,2017,4
SI,kidney,2018,7
SI,kidney,2019,7
SI,kidney,2020,9
SI,kidney,2021,15
SI,kidney,2022,10
SI,kidney,2023,1
SI,knee,2019,2
SI,knee,2020,4
SI,knee,2021,7
SI,knee,2022,7
SI,liver,2014,1
SI,liver,2017,5
SI,liver,2018,8
SI,liver,2019,15
SI,liver,2020,11
SI,liver,2021,24
SI,liver,2022,19
SI,liver,2023,8
SI,lung,2016,1
SI,lung,2017,3
SI,lung,2018,5
SI,lung,2019,4
SI,lung,2020,3
SI,lung,2021,9
SI,lung,2022,5
SI,lung,2023,1
SI,lymph node,2019,1
SI,lymph node,2020,2
SI,lymph node,2021,1
SI,lymph node,2022,1
SI,ovary,2018,2
SI,ovary,2019,1
SI,ovary,2020,3
SI,ovary,2021,3
SI,ovary,2022,7
SI,ovary,2023,4
SI,pancreas,2019,1
SI,pancreas,2020,1
SI,pancreas,2021,3
SI,pancreas,2022,3
SI,pelvis,2016,1
SI,pelvis,2022,1
SI,peripheral nervous system,2020,1
SI,peripheral nervous system,2021,1
SI,placenta,2014,1
SI,placenta,2017,1
SI,placenta,2018,1
SI,placenta,2020,2
SI,placenta,2022,1
SI,prostate,2019,1
SI,prostate,2020,2
SI,prostate,2021,2
SI,prostate,2022,3
SI,prostate,2023,2
SI,skeletal,2016,5
SI,skeletal,2017,2
SI,skeletal,2018,6
SI,skeletal,2019,10
SI,skeletal,2020,13
SI,skeletal,2021,20
SI,skeletal,2022,23
SI,skeletal,2023,6
SI,skin,2014,1
SI,skin,2017,3
SI,skin,2018,3
SI,skin,2019,8
SI,skin,2020,12
SI,skin,2021,17
SI,skin,2022,16
SI,skin,2023,3
SI,small intestine,2021,1
SI,spinal cord,2021,1
SI,spleen,2021,1
SI,spleen,2022,1
SI,thymus,2020,1
SI,thymus,2021,1
SI,trachea,2020,1
SI,trachea,2021,1
SI,trachea,2022,1
SI,ureter,2019,1
SI,urinary bladder,2014,1
SI,urinary bladder,2018,3
SI,urinary bladder,2019,1
SI,urinary bladder,2020,1
SI,urinary bladder,2021,4
SI,urinary bladder,2022,4
SI,uterus,2018,1
SI,uterus,2020,1
SI,uterus,2021,3
SI,uterus,2022,1
SI,uterus,2023,1
SK,bone marrow,2017,1
SK,bone marrow,2020,2
SK,bone marrow,2021,2
SK,bone marrow,2022,1
SK,brain,2015,1
SK,brain,2016,1
SK,brain,2017,2
SK,brain,2018,8
SK,brain,2019,5
SK,brain,2020,20
SK,brain,2021,26
SK,brain,2022,29
SK,brain,2023,5
SK,eye,2018,1
SK,eye,2021,2
SK,eye,2022,1
SK,eye,2023,1
SK,heart,2017,1
SK,heart,2018,8
SK,heart,2019,9
SK,heart,2020,16
SK,heart,2021,18
SK,heart,2022,23
SK,heart,2023,6
SK,kidney,2017,1
SK,kidney,2018,3
SK,kidney,2019,7
SK,kidney,2020,6
SK,kidney,2021,7
SK,kidney,2022,10
SK,kidney,2023,2
SK,knee,2019,3
SK,knee,2021,3
SK,knee,2022,1
SK,knee,2023,1
SK,liver,2016,1
SK,liver,2017,2
SK,liver,2018,4
SK,liver,2019,7
SK,liver,2020,11
SK,liver,2021,24
SK,liver,2022,14
SK,liver,2023,4
SK,lung,2017,1
SK,lung,2018,2
SK,lung,2019,5
SK,lung,2020,5
SK,lung,2021,17
SK,lung,2022,8
SK,lung,2023,3
SK,lymph node,2020,1
SK,lymph node,2021,2
SK,lymph node,2022,2
SK,lymph node,2023,1
SK,ovary,2020,1
SK,ovary,2021,4
SK,ovary,2022,1
SK,pancreas,2019,1
SK,pelvis,2022,1
SK,placenta,2018,2
SK,placenta,2019,2
SK,placenta,2020,1
SK,placenta,2021,1
SK,placenta,2022,1
SK,prostate,2019,2
SK,prostate,2020,6
SK,prostate,2021,4
SK,prostate,2022,2
SK,skeletal,2016,1
SK,skeletal,2018,1
SK,skeletal,2020,1
SK,skeletal,2021,4
SK,skeletal,2022,4
SK,skeletal,2023,1
SK,skin,2016,1
SK,skin,2017,1
SK,skin,2018,3
SK,skin,2019,5
SK,skin,2020,3
SK,skin,2021,8
SK,skin,2022,11
SK,small intestine,2017,1
SK,small intestine,2021,2
SK,small intestine,2022,1
SK,spinal cord,2017,2
SK,spinal cord,2018,3
SK,spinal cord,2019,3
SK,spinal cord,2020,4
SK,spinal cord,2021,2
SK,spinal cord,2022,5
SK,spleen,2019,1
SK,spleen,2021,1
SK,thymus,2019,3
SK,thymus,2021,2
SK,thymus,2022,1
SK,thymus,2023,1
SK,trachea,2018,1
SK,trachea,2020,1
SK,trachea,2022,1
SK,ureter,2021,2
SK,urinary bladder,2020,3
SK,urinary bladder,2021,3
SK,urinary bladder,2022,4
SK,uterus,2020,1
SK,uterus,2021,1
SK,uterus,2023,1
SL,liver,2021,6
SL,liver,2022,1
SL,skin,2021,1
SL,skin,2022,1
SN,bone marrow,2019,1
SN,brain,2020,1
SN,brain,2021,4
SN,heart,2021,1
SN,kidney,2022,2
SN,knee,2021,1
SN,liver,2018,1
SN,liver,2020,1
SN,liver,2021,1
SN,liver,2022,5
SN,liver,2023,2
SN,lung,2021,1
SN,skeletal,2022,1
SN,skin,2019,1
SN,skin,2021,1
SO,eye,2022,1
SO,heart,2022,1
SO,kidney,2022,2
SO,kidney,2023,1
SO,liver,2019,1
SO,liver,2020,1
SO,liver,2021,1
SO,liver,2022,2
SO,skeletal,2022,1
SO,uterus,2022,1
SR,brain,2020,1
SR,heart,2020,1
SR,kidney,2022,1
SR,liver,2022,1
SR,prostate,2022,1
SS,eye,2022,1
SS,heart,2019,1
SS,liver,2018,1
SS,liver,2019,1
SS,prostate,2017,1
SS,skeletal,2021,2
SS,skeletal,2022,1
SS,skin,2022,1
ST,eye,2021,1
ST,heart,2020,1
ST,kidney,2021,1
ST,kidney,2022,1
ST,liver,2019,2
ST,liver,2020,2
ST,liver,2021,2
ST,ureter,2015,1
ST,urinary bladder,2015,2
SV,bone marrow,2021,1
SV,heart,2021,1
SV,skeletal,2020,1
SX,bone marrow,2021,1
SX,brain,2019,1
SX,brain,2022,1
SX,lung,2022,1
SY,brain,2018,1
SY,brain,2019,1
SY,brain,2022,1
SY,brain,2023,1
SY,eye,2020,1
SY,eye,2022,1
SY,heart,2019,3
SY,heart,2020,2
SY,heart,2021,2
SY,heart,2022,1
SY,kidney,2020,1
SY,kidney,2021,1
SY,kidney,2022,4
SY,kidney,2023,2
SY,knee,2023,1
SY,liver,2018,1
SY,liver,2019,3
SY,liver,2020,2
SY,liver,2021,6
SY,liver,2022,4
SY,liver,2023,1
SY,lung,2019,1
SY,lung,2021,3
SY,lung,2022,1
SY,lymph node,2020,1
SY,lymph node,2022,1
SY,ovary,2019,1
SY,ovary,2021,1
SY,pancreas,2021,1
SY,pelvis,2021,1
SY,peripheral nervous system,2022,1
SY,placenta,2019,2
SY,prostate,2023,1
SY,skeletal,2021,1
SY,skeletal,2022,1
SY,skin,2021,2
SY,skin,2022,2
SY,ureter,2021,1
SY,ureter,2022,1
SY,urinary bladder,2021,1
SY,uterus,2019,1
SZ,liver,2020,1
SZ,liver,2022,1
TC,prostate,2022,1
TD,liver,2022,1
TG,brain,2019,1
TG,heart,2022,1
TG,liver,2020,2
TG,liver,2021,2
TG,liver,2022,1
TG,lymph node,2021,1
TG,prostate,2021,1
TG,skin,2020,1
TG,skin,2021,1
TG,skin,2023,1
TG,spleen,2020,1
TH,bone marrow,2016,1
TH,bone marrow,2017,3
TH,bone marrow,2018,1
TH,bone marrow,2019,3
TH,bone marrow,2020,3
TH,bone marrow,2021,6
TH,bone marrow,2022,3
TH,bone marrow,2023,1
TH,brain,2015,1
TH,brain,2017,3
TH,brain,2018,20
TH,brain,2019,24
TH,brain,2020,24
TH,brain,2021,32
TH,brain,2022,41
TH,brain,2023,8
TH,eye,2017,3
TH,eye,2018,5
TH,eye,2019,3
TH,eye,2020,17
TH,eye,2021,30
TH,eye,2022,21
TH,eye,2023,4
TH,fallopian tube,2018,1
TH,fallopian tube,2019,1
TH,fallopian tube,2020,2
TH,heart,2014,1
TH,heart,2015,2
TH,heart,2016,2
TH,heart,2017,12
TH,heart,2018,24
TH,heart,2019,27
TH,heart,2020,36
TH,heart,2021,51
TH,heart,2022,56
TH,heart,2023,13
TH,kidney,2014,2
TH,kidney,2016,3
TH,kidney,2017,11
TH,kidney,2018,25
TH,kidney,2019,44
TH,kidney,2020,71
TH,kidney,2021,84
TH,kidney,2022,98
TH,kidney,2023,17
TH,knee,2014,1
TH,knee,2017,5
TH,knee,2018,4
TH,knee,2019,13
TH,knee,2020,14
TH,knee,2021,21
TH,knee,2022,36
TH,knee,2023,6
TH,large intestine,2019,1
TH,liver,2014,2
TH,liver,2015,1
TH,liver,2016,10
TH,liver,2017,17
TH,liver,2018,46
TH,liver,2019,62
TH,liver,2020,84
TH,liver,2021,133
TH,liver,2022,147
TH,liver,2023,32
TH,lung,2014,1
TH,lung,2016,6
TH,lung,2017,8
TH,lung,2018,13
TH,lung,2019,31
TH,lung,2020,30
TH,lung,2021,42
TH,lung,2022,51
TH,lung,2023,16
TH,lymph node,2017,2
TH,lymph node,2019,2
TH,lymph node,2020,2
TH,lymph node,2021,6
TH,lymph node,2022,4
TH,lymph node,2023,1
TH,ovary,2015,1
TH,ovary,2017,3
TH,ovary,2018,1
TH,ovary,2019,1
TH,ovary,2020,4
TH,ovary,2021,6
TH,ovary,2022,4
TH,pancreas,2018,2
TH,pancreas,2019,1
TH,pancreas,2020,1
TH,pancreas,2021,2
TH,pancreas,2022,3
TH,pelvis,2020,3
TH,pelvis,2021,3
TH,pelvis,2023,1
TH,peripheral nervous system,2019,2
TH,peripheral nervous system,2022,2
TH,peripheral nervous system,2023,1
TH,placenta,2018,5
TH,placenta,2019,4
TH,placenta,2020,7
TH,placenta,2021,9
TH,placenta,2022,12
TH,placenta,2023,1
TH,prostate,2017,1
TH,prostate,2019,2
TH,prostate,2020,6
TH,prostate,2021,6
TH,prostate,2022,8
TH,prostate,2023,3
TH,skeletal,2015,1
TH,skeletal,2016,1
TH,skeletal,2017,7
TH,skeletal,2018,5
TH,skeletal,2019,9
TH,skeletal,2020,8
TH,skeletal,2021,23
TH,skeletal,2022,30
TH,skeletal,2023,5
TH,skin,2015,2
TH,skin,2016,1
TH,skin,2017,13
TH,skin,2018,23
TH,skin,2019,27
TH,skin,2020,35
TH,skin,2021,69
TH,skin,2022,78
TH,skin,2023,18
TH,small intestine,2017,2
TH,small intestine,2019,2
TH,small intestine,2021,1
TH,small intestine,2022,2
TH,spinal cord,2017,2
TH,spinal cord,2018,1
TH,spinal cord,2019,2
TH,spinal cord,2020,2
TH,spinal cord,2021,5
TH,spinal cord,2022,16
TH,spinal cord,2023,2
TH,spleen,2016,1
TH,spleen,2018,2
TH,spleen,2020,4
TH,spleen,2021,5
TH,spleen,2022,2
TH,thymus,2022,2
TH,thymus,2023,1
TH,trachea,2017,1
TH,trachea,2018,2
TH,trachea,2020,4
TH,trachea,2021,2
TH,trachea,2022,3
TH,trachea,2023,2
TH,ureter,2016,1
TH,ureter,2019,1
TH,ureter,2020,1
TH,ureter,2021,1
TH,ureter,2022,1
TH,urinary bladder,2016,1
TH,urinary bladder,2018,2
TH,urinary bladder,2021,2
TH,urinary bladder,2022,3
TH,urinary bladder,2023,2
TH,uterus,2017,1
TH,uterus,2018,1
TH,uterus,2020,1
TH,uterus,2021,4
TH,uterus,2022,1
TH,uterus,2023,1
TJ,brain,2018,1
TJ,brain,2020,3
TJ,brain,2021,1
TJ,brain,2022,2
TJ,eye,2017,1
TJ,eye,2020,1
TJ,eye,2021,1
TJ,eye,2022,1
TJ,heart,2021,3
TJ,heart,2022,1
TJ,kidney,2021,1
TJ,kidney,2022,4
TJ,liver,2020,2
TJ,liver,2021,4
TJ,liver,2022,2
TJ,lung,2020,1
TJ,lung,2021,1
TJ,lung,2022,2
TJ,lung,2023,2
TJ,pancreas,2021,1
TJ,skeletal,2021,1
TJ,skeletal,2022,1
TJ,skin,2020,1
TN,bone marrow,2022,1
TN,bone marrow,2023,1
TN,brain,2018,2
TN,brain,2019,9
TN,brain,2020,7
TN,brain,2021,10
TN,brain,2022,12
TN,eye,2019,2
TN,eye,2020,4
TN,eye,2021,3
TN,eye,2022,4
TN,eye,2023,2
TN,fallopian tube,2022,1
TN,heart,2017,1
TN,heart,2018,7
TN,heart,2019,1
TN,heart,2020,8
TN,heart,2021,14
TN,heart,2022,16
TN,heart,2023,4
TN,kidney,2017,2
TN,kidney,2018,3
TN,kidney,2019,3
TN,kidney,2020,10
TN,kidney,2021,5
TN,kidney,2022,9
TN,knee,2020,1
TN,knee,2022,1
TN,liver,2017,3
TN,liver,2018,5
TN,liver,2019,9
TN,liver,2020,11
TN,liver,2021,21
TN,liver,2022,14
TN,liver,2023,2
TN,lung,2018,2
TN,lung,2019,5
TN,lung,2020,5
TN,lung,2021,11
TN,lung,2022,21
TN,lung,2023,4
TN,lymph node,2017,1
TN,lymph node,2019,1
TN,lymph node,2021,4
TN,lymph node,2022,3
TN,lymph node,2023,1
TN,muscular system,2022,1
TN,ovary,2020,1
TN,ovary,2021,2
TN,ovary,2022,1
TN,ovary,2023,1
TN,pancreas,2021,2
TN,pancreas,2022,3
TN,pelvis,2018,1
TN,pelvis,2020,1
TN,pelvis,2022,1
TN,peripheral nervous system,2023,1
TN,placenta,2017,1
TN,placenta,2021,1
TN,placenta,2022,1
TN,prostate,2018,1
TN,prostate,2019,1
TN,prostate,2021,3
TN,prostate,2022,1
TN,prostate,2023,1
TN,skeletal,2014,1
TN,skeletal,2017,2
TN,skeletal,2018,3
TN,skeletal,2019,6
TN,skeletal,2020,5
TN,skeletal,2021,8
TN,skeletal,2022,6
TN,skeletal,2023,2
TN,skin,2014,1
TN,skin,2016,1
TN,skin,2018,3
TN,skin,2019,11
TN,skin,2020,6
TN,skin,2021,11
TN,skin,2022,21
TN,skin,2023,2
TN,small intestine,2022,1
TN,spinal cord,2018,1
TN,spinal cord,2019,1
TN,spinal cord,2020,2
TN,spinal cord,2021,3
TN,spinal cord,2022,2
TN,spleen,2021,1
TN,thymus,2017,1
TN,thymus,2019,2
TN,thymus,2020,1
TN,thymus,2021,3
TN,thymus,2022,7
TN,trachea,2022,2
TN,ureter,2022,1
TN,urinary bladder,2019,2
TN,urinary bladder,2020,4
TN,urinary bladder,2021,1
TN,urinary bladder,2022,2
TN,urinary bladder,2023,1
TN,uterus,2017,1
TN,uterus,2021,2
TO,heart,2021,1
TO,trachea,2022,1
TR,bone marrow,2015,1
TR,bone marrow,2016,2
TR,bone marrow,2017,4
TR,bone marrow,2018,5
TR,bone marrow,2019,19
TR,bone marrow,2020,17
TR,bone marrow,2021,22
TR,bone marrow,2022,24
TR,bone marrow,2023,4
TR,brain,2015,1
TR,brain,2016,10
TR,brain,2017,24
TR,brain,2018,63
TR,brain,2019,108
TR,brain,2020,134
TR,brain,2021,192
TR,brain,2022,189
TR,brain,2023,55
TR,eye,2014,1
TR,eye,2015,1
TR,eye,2016,2
TR,eye,2017,9
TR,eye,2018,36
TR,eye,2019,48
TR,eye,2020,80
TR,eye,2021,96
TR,eye,2022,131
TR,eye,2023,30
TR,fallopian tube,2017,1
TR,fallopian tube,2018,1
