soa_funder_id,funder_name,country_code
https://openalex.org/F4320321008,Universiteit van Amsterdam,NL
https://openalex.org/F4320313895,Department of Science and Technology of Shandong Province,CN
https://openalex.org/F4320309872,"Grantová Agentura, Univerzita Karlova",CZ
https://openalex.org/F4320323942,Campus France,FR
https://openalex.org/F4320322291,University of Jinan,CN
https://openalex.org/F4320338462,European and Developing Countries Clinical Trials Partnership,NL
https://openalex.org/F4320337112,National Institute on Disability and Rehabilitation Research,US
https://openalex.org/F4320311401,Oregon State University,US
https://openalex.org/F4320328015,West Light Foundation of the Chinese Academy of Sciences,CN
https://openalex.org/F4320322526,"Secretaría de Educación Superior, Ciencia, Tecnología e Innovación",EC
https://openalex.org/F4320334905,Universitat Politècnica de València,ES
https://openalex.org/F4320309627,Colorado State University,US
https://openalex.org/F4320336567,Natural Science Basic Research Program of Shaanxi Province,CN
https://openalex.org/F4320335983,National Natural Science Foundation of China-Shandong Joint Fund for Marine Science Research Centers,CN
https://openalex.org/F4320308625,Flight Attendant Medical Research Institute,US
https://openalex.org/F4320324303,Beijing University of Chemical Technology,CN
https://openalex.org/F4320322823,Fondazione Umberto Veronesi,IT
https://openalex.org/F4320322634,Vrije Universiteit Brussel,BE
https://openalex.org/F4320322582,Sveriges Lantbruksuniversitet,SE
https://openalex.org/F4320322052,National Cancer Center,KR
https://openalex.org/F4320324977,Shaanxi University of Science and Technology,CN
https://openalex.org/F4320321685,Ente Cassa di Risparmio di Firenze,IT
https://openalex.org/F4320322814,Taipei Medical University,TW
https://openalex.org/F4320322370,East China Normal University,CN
https://openalex.org/F4320321585,Universidad Complutense de Madrid,ES
https://openalex.org/F4320321010,Universiteit Utrecht,NL
https://openalex.org/F4320325330,European League Against Rheumatism,CH
https://openalex.org/F4320309725,Fondazione Italiana Sclerosi Multipla,IT
https://openalex.org/F4320324161,Korea Advanced Institute of Science and Technology,KR
https://openalex.org/F4320334715,Cancer Council NSW,AU
https://openalex.org/F4320320936,Royal Swedish Academy of Sciences,SE
https://openalex.org/F4320313199,Iran University of Medical Sciences,IR
https://openalex.org/F4320309565,Boston University,US
https://openalex.org/F4320310071,Indian Institute of Science,IN
https://openalex.org/F4320312330,Slovenská Akadémia Vied,SK
https://openalex.org/F4320310358,Achievement Rewards for College Scientists Foundation,US
https://openalex.org/F4320321876,Fritz Thyssen Stiftung,DE
https://openalex.org/F4320306239,Conquer Cancer Foundation,US
https://openalex.org/F4320321142,Hanyang University,KR
https://openalex.org/F4320309773,Japan Health Sciences Foundation,JP
https://openalex.org/F4320319841,Alzheimer's Research Trust,GB
https://openalex.org/F4320323092,National Tsing Hua University,TW
https://openalex.org/F4320333566,National Defense Science and Engineering Graduate,US
https://openalex.org/F4320306098,U.S. Department of Justice,US
https://openalex.org/F4320322837,Vlaams Instituut voor Biotechnologie,BE
https://openalex.org/F4320306777,National Foundation for Cancer Research,US
https://openalex.org/F4320313610,Shanghai Science and Technology Development Foundation,CN
https://openalex.org/F4320337669,H2020 European Institute of Innovation and Technology,
https://openalex.org/F4320324224,Wenzhou Municipal Science and Technology Bureau,CN
https://openalex.org/F4320308992,Biogen Idec,US
https://openalex.org/F4320309791,Suzuken Memorial Foundation,JP
https://openalex.org/F4320320722,Indian Space Research Organisation,IN
https://openalex.org/F4320327216,Junta de Comunidades de Castilla-La Mancha,ES
https://openalex.org/F4320324797,Reumatikerförbundet,SE
https://openalex.org/F4320322191,Hunan University,CN
https://openalex.org/F4320337378,Office of Integrative Activities,US
https://openalex.org/F4320320869,Robert Bosch Stiftung,DE
https://openalex.org/F4320323264,Gates Cambridge Trust,GB
https://openalex.org/F4320309829,Canadian Diabetes Association,CA
https://openalex.org/F4320310264,University of Nebraska-Lincoln,US
https://openalex.org/F4320337561,Biosense Webster,US
https://openalex.org/F4320309832,Fondazione Cassa di Risparmio di Padova e Rovigo,IT
https://openalex.org/F4320308294,Tobacco-Related Disease Research Program,US
https://openalex.org/F4320322451,Osaka University,JP
https://openalex.org/F4320321664,"Ministerio de Ciencia, Tecnología e Innovación Productiva",AR
https://openalex.org/F4320323204,Fundação de Amparo à Pesquisa do Estado de Goiás,BR
https://openalex.org/F4320324207,Jiangsu Provincial Department of Education,CN
https://openalex.org/F4320334659,Research Trainees Coordinating Centre,GB
https://openalex.org/F4320323292,University of Electronic Science and Technology of China,CN
https://openalex.org/F4320324215,Conseil National de la Recherche Scientifique,LB
https://openalex.org/F4320308332,Presbyterian Historical Society,US
https://openalex.org/F4320321027,Indo-French Centre for the Promotion of Advanced Research,IN
https://openalex.org/F4320321987,European Union Agency for Network and Information Security,GR
https://openalex.org/F4320309590,Università degli Studi di Napoli Federico II,IT
https://openalex.org/F4320335478,"Secretaría de Ciencia y Técnica, Universidad de Buenos Aires",AR
https://openalex.org/F4320306460,Oak Foundation,US
https://openalex.org/F4320320265,Health Foundation,GB
https://openalex.org/F4320309885,California Institute of Regenerative Medicine,US
https://openalex.org/F4320322193,Nemzeti Kutatási és Technológiai Hivatal,HU
https://openalex.org/F4320310841,University of Iowa,US
https://openalex.org/F4320321542,China Pharmaceutical University,CN
https://openalex.org/F4320308297,Craig H. Neilsen Foundation,US
https://openalex.org/F4320313475,Università degli Studi di Milano,IT
https://openalex.org/F4320321317,Gwangju Institute of Science and Technology,KR
https://openalex.org/F4320320298,University of Leeds,GB
https://openalex.org/F4320323831,Université de Lausanne,CH
https://openalex.org/F4320308971,Rheumatology Research Foundation,US
https://openalex.org/F4320325124,CYTED Ciencia y Tecnología para el Desarrollo,ES
https://openalex.org/F4320338106,Fondo de Fomento al Desarrollo Científico y Tecnológico,CL
https://openalex.org/F4320322609,China Medical University Hospital,TW
https://openalex.org/F4320323350,Fundação de Apoio à Pesquisa do Distrito Federal,BR
https://openalex.org/F4320335238,"Staatssekretariat für Bildung, Forschung und Innovation",CH
https://openalex.org/F4320323682,Fundação de Amparo à Pesquisa e Inovação do Espírito Santo,BR
https://openalex.org/F4320321125,Beihang University,CN
https://openalex.org/F4320307799,Procter and Gamble,US
https://openalex.org/F4320311419,Ministry of Health,JM
https://openalex.org/F4320320118,Canadian Cancer Society,CA
https://openalex.org/F4320320080,Dunhill Medical Trust,GB
https://openalex.org/F4320337374,National Center on Minority Health and Health Disparities,US
https://openalex.org/F4320321301,Soonchunhyang University,KR
https://openalex.org/F4320322245,Isfahan University of Medical Sciences,IR
https://openalex.org/F4320334796,"National Cancer Institute, Cairo University",EG
https://openalex.org/F4320334785,Health Services and Delivery Research Programme,GB
https://openalex.org/F4320324663,National Cheng Kung University,TW
https://openalex.org/F4320323988,Ministero degli Affari Esteri e della Cooperazione Internazionale,IT
https://openalex.org/F4320321645,"Ministerie van Volksgezondheid, Welzijn en Sport",NL
https://openalex.org/F4320309673,Harvard Catalyst,US
https://openalex.org/F4320319973,Genome British Columbia,CA
https://openalex.org/F4320321694,Instituto Politécnico Nacional,MX
https://openalex.org/F4320332645,Fonds de Recherche du Québec-Société et Culture,CA
https://openalex.org/F4320336405,Special Project for Research and Development in Key areas of Guangdong Province,CN
https://openalex.org/F4320335961,National Science and Technology Planning Project,CN
https://openalex.org/F4320336573,"Humanities and Social Sciences Youth Foundation, Ministry of Education of the People's Republic of China",CN
https://openalex.org/F4320310645,European Respiratory Society,CH
https://openalex.org/F4320310751,Suomen Lääketieteen Säätiö,FI
https://openalex.org/F4320335111,"Kerala State Council for Science, Technology and Environment",IN
https://openalex.org/F4320322770,Foundation of Henan Educational Committee,CN
https://openalex.org/F4320322690,Università di Catania,IT
https://openalex.org/F4320310420,CSL Behring,US
https://openalex.org/F4320321637,Department for International Development,GB
https://openalex.org/F4320320350,Cardiff University,GB
https://openalex.org/F4320328501,Business Finland,FI
https://openalex.org/F4320320692,University of Pretoria,ZA
https://openalex.org/F4320308321,"United Nations Educational, Scientific and Cultural Organization",FR
https://openalex.org/F4320320963,University of Newcastle Australia,AU
https://openalex.org/F4320327859,Hellenic Foundation for Research and Innovation,GR
https://openalex.org/F4320310630,University of Ottawa,CA
https://openalex.org/F4320322921,Grand Challenges Canada,CA
https://openalex.org/F4320323744,Électricité de France,FR
https://openalex.org/F4320320333,"National Centre for the Replacement, Refinement and Reduction of Animals in Research",GB
https://openalex.org/F4320334938,Department of Science and Technology for Social Development,CN
https://openalex.org/F4320320323,University of Liverpool,GB
https://openalex.org/F4320310484,"Teknologi og Produktion, Det Frie Forskningsråd",DK
https://openalex.org/F4320320322,University of Bath,GB
https://openalex.org/F4320321380,Yeungnam University,KR
https://openalex.org/F4320322132,"Centre of Excellence in Cognition and its Disorders, Australian Research Council",AU
https://openalex.org/F4320324293,SUVA,CH
https://openalex.org/F4320327296,Ministry of Education – Kingdom of Saudi Arabi,SA
https://openalex.org/F4320309999,American University of Beirut,LB
https://openalex.org/F4320322663,Universiteit Stellenbosch,ZA
https://openalex.org/F4320337558,Maternal and Child Health Bureau,US
https://openalex.org/F4320322427,Nordisk Ministerråd,NO
https://openalex.org/F4320335953,Jilin Scientific and Technological Development Program,CN
https://openalex.org/F4320323437,Medizinische Universität Wien,AT
https://openalex.org/F4320322262,"Ikerbasque, Basque Foundation for Science",ES
https://openalex.org/F4320309778,Li Ka Shing Foundation,HK
https://openalex.org/F4320337432,Center for Scientific Review,US
https://openalex.org/F4320310693,Deutsches Krebsforschungszentrum,DE
https://openalex.org/F4320320022,Sight Research UK,GB
https://openalex.org/F4320310246,University of Rochester,US
https://openalex.org/F4320327514,Beijing Institute of Technology Research Fund Program for Young Scholars,CN
https://openalex.org/F4320326174,Shaanxi Province Postdoctoral Science Foundation,CN
https://openalex.org/F4320335295,Yonsei University College of Medicine,KR
https://openalex.org/F4320334596,Fisheries and Oceans Canada,CA
https://openalex.org/F4320335476,Sichuan Province Youth Science and Technology Innovation Team,CN
https://openalex.org/F4320323197,Universidad de Antioquia,CO
https://openalex.org/F4320309646,Virginia Polytechnic Institute and State University,US
https://openalex.org/F4320309070,Brown University,US
https://openalex.org/F4320310942,Ontario Centres of Excellence,CA
https://openalex.org/F4320321721,Bundesministerium für Gesundheit,DE
https://openalex.org/F4320333299,Biomedical Advanced Research and Development Authority,US
https://openalex.org/F4320308347,Brigham and Women's Hospital,US
https://openalex.org/F4320309209,UNICEF,US
https://openalex.org/F4320324142,European Society for Medical Oncology,CH
https://openalex.org/F4320321370,Inha University,KR
https://openalex.org/F4320320275,University of Exeter,GB
https://openalex.org/F4320327806,Tip-top Scientific and Technical Innovative Youth Talents of Guangdong Special Support Program,CN
https://openalex.org/F4320323533,Hokkaido University,JP
https://openalex.org/F4320309272,Wayne State University,US
https://openalex.org/F4320309170,Florida State University,US
https://openalex.org/F4320335038,Kasetsart University Research and Development Institute,TH
https://openalex.org/F4320334846,"Agenzia Italiana del Farmaco, Ministero della Salute",IT
https://openalex.org/F4320309920,Belarusian Republican Foundation for Fundamental Research,BY
https://openalex.org/F4320321043,Centro para el Desarrollo Tecnológico Industrial,ES
https://openalex.org/F4320322735,National Health and Family Planning Commission of the People's Republic of China,CN
https://openalex.org/F4320323866,Cancéropôle Ile de France,FR
https://openalex.org/F4320320979,University of South Australia,AU
https://openalex.org/F4320306380,Larry L. Hillblom Foundation,US
https://openalex.org/F4320322381,A.G. Leventis Foundation,CY
https://openalex.org/F4320332184,National Academy of Sciences,US
https://openalex.org/F4320310678,"Center for Strategic Scientific Initiatives, National Cancer Institute",US
https://openalex.org/F4320322811,Kaohsiung Medical University,TW
https://openalex.org/F4320323030,Augustinus Fonden,DK
https://openalex.org/F4320310131,University of Kansas,US
https://openalex.org/F4320321284,Pusan National University,KR
https://openalex.org/F4320324983,Nanjing Tech University,CN
https://openalex.org/F4320322648,Università degli Studi di Firenze,IT
https://openalex.org/F4320321020,Icelandic Centre for Research,IS
https://openalex.org/F4320325263,Environment and Climate Change Canada,CA
https://openalex.org/F4320310030,Takeda Pharmaceuticals U.S.A.,US
https://openalex.org/F4320323033,"Bundesministerium für Verkehr, Innovation und Technologie",AT
https://openalex.org/F4320312210,Fulbright Association,US
https://openalex.org/F4320307772,Genzyme,US
https://openalex.org/F4320335551,Erasmus+,
https://openalex.org/F4320336008,National College Students Innovation and Entrepreneurship Training Program,CN
https://openalex.org/F4320310654,Indian National Science Academy,IN
https://openalex.org/F4320323645,Institute for Research in Fundamental Sciences,IR
https://openalex.org/F4320329791,Shenzhen Fundamental Research Program,CN
https://openalex.org/F4320323333,Sydäntutkimussäätiö,FI
https://openalex.org/F4320322818,King Mongkut's University of Technology Thonburi,TH
https://openalex.org/F4320321974,Universitat de València,ES
https://openalex.org/F4320311777,Secretaría de Educación Pública,MX
https://openalex.org/F4320324143,Fondazione Italiana per la Ricerca sul Cancro,IT
https://openalex.org/F4320324849,Nanjing University of Information Science and Technology,CN
https://openalex.org/F4320320873,Friedrich-Alexander-Universität Erlangen-Nürnberg,DE
https://openalex.org/F4320332664,Science and Technology Directorate,US
https://openalex.org/F4320310256,University of Cincinnati,US
https://openalex.org/F4320311169,Cancer Research Society,CA
https://openalex.org/F4320322836,"Ministry of Health, British Columbia",CA
https://openalex.org/F4320323078,Universitetet i Bergen,NO
https://openalex.org/F4320337405,Division of Behavioral and Cognitive Sciences,US
https://openalex.org/F4320321773,Fraunhofer-Gesellschaft,DE
https://openalex.org/F4320309904,Auburn University,US
https://openalex.org/F4320310224,Georgia Research Alliance,US
https://openalex.org/F4320322400,Magnus Ehrnroothin Säätiö,FI
https://openalex.org/F4320321961,Hessisches Ministerium für Wissenschaft und Kunst,DE
https://openalex.org/F4320320270,UK-India Education and Research Initiative,GB
https://openalex.org/F4320311239,Russian Science Support Foundation,RU
https://openalex.org/F4320320858,University College Dublin,IE
https://openalex.org/F4320325854,"Council for Science, Technology and Innovation",JP
https://openalex.org/F4320309381,Emory University,US
https://openalex.org/F4320327269,Conseil régional de Bourgogne-Franche-Comté,FR
https://openalex.org/F4320315019,Simons Foundation Autism Research Initiative,US
https://openalex.org/F4320322435,Norsk Sykepleierforbund,NO
https://openalex.org/F4320326086,Provincia Autonoma di Trento,IT
https://openalex.org/F4320327344,Marcus och Amalia Wallenbergs minnesfond,SE
https://openalex.org/F4320323563,Kementerian Pendidikan dan Kebudayaan,ID
https://openalex.org/F4320336042,"West China Hospital, Sichuan University",CN
https://openalex.org/F4320334982,Basic Research Program of Jiangsu Province,CN
https://openalex.org/F4320314152,Directorate-General for Migration and Home Affairs,BE
https://openalex.org/F4320306096,Office of Dietary Supplements,US
https://openalex.org/F4320311952,University of Manitoba,CA
https://openalex.org/F4320323296,Université Paris Descartes,FR
https://openalex.org/F4320323917,Fundação Oswaldo Cruz,BR
https://openalex.org/F4320324137,Universidad Nacional de Mar del Plata,AR
https://openalex.org/F4320323001,AFM-Téléthon,FR
https://openalex.org/F4320325384,Ministry of Science Research and Technology,IR
https://openalex.org/F4320322720,Southwest Jiaotong University,CN
https://openalex.org/F4320312926,Crohn's and Colitis Foundation,US
https://openalex.org/F4320324704,Japan Science Society,JP
https://openalex.org/F4320321584,Fédération Wallonie-Bruxelles,BE
https://openalex.org/F4320323048,Ahvaz Jundishapur University of Medical Sciences,IR
https://openalex.org/F4320319905,Ontario Genomics Institute,CA
https://openalex.org/F4320321588,Concordia University,CA
https://openalex.org/F4320323444,Autoritatea Natională pentru Cercetare Stiintifică,RO
https://openalex.org/F4320310833,Lloyd's Register Foundation,GB
https://openalex.org/F4320321078,The World Academy of Sciences,IT
https://openalex.org/F4320310992,University of Bern,CH
https://openalex.org/F4320323799,Syddansk Universitet,DK
https://openalex.org/F4320321458,Universidad Nacional de Colombia,CO
https://openalex.org/F4320332589,Direktoratet for Utviklingssamarbeid,NO
https://openalex.org/F4320324164,University of Cape Town,ZA
https://openalex.org/F4320321422,Alberta Livestock and Meat Agency,CA
https://openalex.org/F4320320609,University of Tasmania,AU
https://openalex.org/F4320324085,Centro de Investigación Biomédica en Red de Salud Mental,ES
https://openalex.org/F4320322994,Fundação de Amparo à Pesquisa do Estado do Amazonas,BR
https://openalex.org/F4320335846,Biomedical Research Council,SG
https://openalex.org/F4320326494,"Bundesministerium für Bildung, Wissenschaft, Forschung und Technologie",DE
https://openalex.org/F4320327239,Templeton World Charity Foundation,BS
https://openalex.org/F4320323105,Universitair Medisch Centrum Groningen,NL
https://openalex.org/F4320313141,Gobierno del Principado de Asturias,ES
https://openalex.org/F4320332357,Office of Electricity Delivery and Energy Reliability,US
https://openalex.org/F4320324131,University of Delhi,IN
https://openalex.org/F4320320881,Universität Heidelberg,DE
https://openalex.org/F4320327511,Development and Reform Commission of Shenzhen Municipality,CN
https://openalex.org/F4320306650,China Medical Board,US
https://openalex.org/F4320326696,Jiangxi Provincial Department of Science and Technology,CN
https://openalex.org/F4320308687,CHDI Foundation,US
https://openalex.org/F4320327486,National Institute for Medical Research Development,IR
https://openalex.org/F4320321665,Aase og Ejnar Danielsens Fond,DK
https://openalex.org/F4320310151,Dana-Farber Cancer Institute,US
https://openalex.org/F4320322210,Inamori Foundation,JP
https://openalex.org/F4320323698,Radboud Universitair Medisch Centrum,NL
https://openalex.org/F4320310489,Velux Fonden,DK
https://openalex.org/F4320322792,Nanchang University,CN
https://openalex.org/F4320325436,Department of Education of Zhejiang Province,CN
https://openalex.org/F4320310161,University of Central Florida,US
https://openalex.org/F4320321430,American University of Sharjah,AE
https://openalex.org/F4320324289,Worldwide Cancer Research,GB
https://openalex.org/F4320309603,Varian Medical Systems,US
https://openalex.org/F4320327599,Central Universities in China,CN
https://openalex.org/F4320321724,Fetal Medicine Foundation,GB
https://openalex.org/F4320323408,Universidad Nacional del Litoral,AR
https://openalex.org/F4320325440,Yunnan Provincial Science and Technology Department,CN
https://openalex.org/F4320323916,Ministério da Saúde,BR
https://openalex.org/F4320336022,Program for Jilin University Science and Technology Innovative Research Team,CN
https://openalex.org/F4320309412,Lung Cancer Research Foundation,US
https://openalex.org/F4320332200,EMD Serono,US
https://openalex.org/F4320310747,Movember Foundation,AU
https://openalex.org/F4320308982,American Society of Clinical Oncology,US
https://openalex.org/F4320325829,Kementerian Riset Teknologi Dan Pendidikan Tinggi Republik Indonesia,ID
https://openalex.org/F4320337381,Office of Research on Women's Health,US
https://openalex.org/F4320320177,US-UK Fulbright Commission,GB
https://openalex.org/F4320322991,Università degli Studi di Palermo,IT
https://openalex.org/F4320323237,"Bayerisches Staatsministerium für Wissenschaft, Forschung und Kunst",DE
https://openalex.org/F4320314745,FP7 Coherent Development of Research Policies,
https://openalex.org/F4320334952,Wageningen University and Research,NL
https://openalex.org/F4320306437,Morris Animal Foundation,US
https://openalex.org/F4320338333,"Division of Cancer Epidemiology and Genetics, National Cancer Institute",US
https://openalex.org/F4320335827,UCLH Biomedical Research Centre,GB
https://openalex.org/F4320321450,Bayerische Forschungsstiftung,DE
https://openalex.org/F4320309593,Utah Agricultural Experiment Station,US
https://openalex.org/F4320323390,Ludwig-Maximilians-Universität München,DE
https://openalex.org/F4320332688,"University of California, Irvine",US
https://openalex.org/F4320309356,Boston Children's Hospital,US
https://openalex.org/F4320309700,Foundation for Barnes-Jewish Hospital,US
https://openalex.org/F4320321112,Eberhard Karls Universität Tübingen,DE
https://openalex.org/F4320320577,La Trobe University,AU
https://openalex.org/F4320311011,Universidad de Alicante,ES
https://openalex.org/F4320306673,Dermatology Foundation,US
https://openalex.org/F4320332173,"Directorate for Social, Behavioral and Economic Sciences",US
https://openalex.org/F4320324133,Università degli Studi di Salerno,IT
https://openalex.org/F4320320697,Ministry of Health -Singapore,SG
https://openalex.org/F4320320439,"Department of Health and Ageing, Australian Government",AU
https://openalex.org/F4320324271,Astellas Foundation for Research on Metabolic Disorders,JP
https://openalex.org/F4320312169,National Computational Infrastructure,AU
https://openalex.org/F4320327387,Danmarks Frie Forskningsfond,DK
https://openalex.org/F4320323074,Fundação Bial,PT
https://openalex.org/F4320321332,Kyung Hee University,KR
https://openalex.org/F4320335209,Bio-oriented Technology Research Advancement Institution,JP
https://openalex.org/F4320310431,University of Alabama at Birmingham,US
https://openalex.org/F4320320501,Cancer Australia,AU
https://openalex.org/F4320323416,Sahlgrenska Universitetssjukhuset,SE
https://openalex.org/F4320334856,Bundesamt für Umwelt,CH
https://openalex.org/F4320324316,Klaus Tschira Stiftung,DE
https://openalex.org/F4320309684,"Division of Cancer Prevention, National Cancer Institute",US
https://openalex.org/F4320323482,Uniwersytet Medyczny w Lodzi,PL
https://openalex.org/F4320324096,Iran University of Science and Technology,IR
https://openalex.org/F4320322767,Chang Gung Medical Foundation,TW
https://openalex.org/F4320321849,Chinese Academy of Meteorological Sciences,CN
https://openalex.org/F4320306176,Commonwealth Fund,US
https://openalex.org/F4320323711,Southwest University,CN
https://openalex.org/F4320321908,Göran Gustafssons Stiftelse för Naturvetenskaplig och Medicinsk Forskning,SE
https://openalex.org/F4320323428,Universitat de Barcelona,ES
https://openalex.org/F4320309549,University of Houston,US
https://openalex.org/F4320337604,"National Institute on Disability, Independent Living, and Rehabilitation Research",US
https://openalex.org/F4320322337,Killam Trusts,CA
https://openalex.org/F4320311526,McMaster University,CA
https://openalex.org/F4320321618,"Criminology Research Advisory Council, Australian Institute of Criminology",AU
https://openalex.org/F4320319926,Alzheimer Society,CA
https://openalex.org/F4320309650,Washington University in St. Louis,US
https://openalex.org/F4320335955,Key Scientific Research Project of Colleges and Universities in Henan Province,CN
https://openalex.org/F4320311007,Nippon Sheet Glass Foundation for Materials Science and Engineering,JP
https://openalex.org/F4320335456,Independent Innovation Foundation of Shandong University,CN
https://openalex.org/F4320320021,Parkinson's UK,GB
https://openalex.org/F4320322303,Jordan University of Science and Technology,JO
https://openalex.org/F4320310187,Victorian Cancer Agency,AU
https://openalex.org/F4320335090,Comisión Sectorial de Investigación Científica,UY
https://openalex.org/F4320320738,Indo-US Science and Technology Forum,IN
https://openalex.org/F4320308611,Health Research,US
https://openalex.org/F4320306621,Belgian American Educational Foundation,US
https://openalex.org/F4320310845,National Space Biomedical Research Institute,US
https://openalex.org/F4320309052,Alexion Pharmaceuticals,US
https://openalex.org/F4320333003,Chugai Pharmaceutical,JP
https://openalex.org/F4320323291,Food and Health Bureau,HK
https://openalex.org/F4320307766,Philips,NL
https://openalex.org/F4320323415,Kungliga Fysiografiska Sällskapet i Lund,SE
https://openalex.org/F4320335577,Major Research Plan,CN
https://openalex.org/F4320321202,Chung-Ang University,KR
https://openalex.org/F4320309644,State University of New York,US
https://openalex.org/F4320309856,National Youth Science Foundation,US
https://openalex.org/F4320334966,Bhabha Atomic Research Centre,IN
https://openalex.org/F4320311350,Life Sciences Research Foundation,US
https://openalex.org/F4320332697,University of Illinois at Chicago,US
https://openalex.org/F4320310260,University of Notre Dame,US
https://openalex.org/F4320313002,Shriners Hospitals for Children,US
https://openalex.org/F4320322305,Juho Vainion Säätiö,FI
https://openalex.org/F4320323514,Daiichi Sankyo Foundation of Life Science,JP
https://openalex.org/F4320310847,University of South Florida,US
https://openalex.org/F4320325104,Wuhan National Laboratory for Optoelectronics,CN
https://openalex.org/F4320327974,Conseil Régional des Pays de la Loire,FR
https://openalex.org/F4320310745,Sylvia and Charles Viertel Charitable Foundation,AU
https://openalex.org/F4320337373,Center for Information Technology,US
https://openalex.org/F4320311238,Fondation Brain Canada,CA
https://openalex.org/F4320308928,University of Delaware,US
https://openalex.org/F4320310723,Japan Foundation for Applied Enzymology,JP
https://openalex.org/F4320334943,"John Fell Fund, University of Oxford",GB
https://openalex.org/F4320310055,Itä-Suomen Yliopisto,FI
https://openalex.org/F4320310967,Universidad de Sevilla,ES
https://openalex.org/F4320337515,"Center for Advanced Study, University of Illinois at Urbana-Champaign",US
https://openalex.org/F4320327780,Key Research and Development Program of Jiangxi Province,CN
https://openalex.org/F4320310212,Fundación Alfonso Martín Escudero,ES
https://openalex.org/F4320321248,Kangwon National University,KR
https://openalex.org/F4320327039,State Key Laboratory for Mechanical Behavior of Materials,CN
https://openalex.org/F4320321793,Beijing Municipal Education Commission,CN
https://openalex.org/F4320308018,California Breast Cancer Research Program,US
https://openalex.org/F4320323898,Bergens Forskningsstiftelse,NO
https://openalex.org/F4320322161,Guangdong Medical Research Foundation,CN
https://openalex.org/F4320311795,Yrjö Jahnssonin Säätiö,FI
https://openalex.org/F4320306799,Pharmaceutical Research and Manufacturers of America Foundation,US
https://openalex.org/F4320326664,Anhui Provincial Department of Education,CN
https://openalex.org/F4320324130,Yangzhou University,CN
https://openalex.org/F4320328499,Narodowa Agencja Wymiany Akademickiej,PL
https://openalex.org/F4320321727,Opetus- ja Kulttuuriministeriö,FI
https://openalex.org/F4320319928,Canadian Cancer Society,CA
https://openalex.org/F4320327572,Promotion and Mutual Aid Corporation for Private Schools of Japan,JP
https://openalex.org/F4320321613,Technische Universität Dresden,DE
https://openalex.org/F4320322780,Universiti Teknologi MARA,MY
https://openalex.org/F4320332884,McDonnell Center for Systems Neuroscience,US
https://openalex.org/F4320320084,Multiple Sclerosis Society,GB
https://openalex.org/F4320321445,Assistance Publique - Hôpitaux de Paris,FR
https://openalex.org/F4320323702,Cordis,
https://openalex.org/F4320319669,Action Medical Research,GB
https://openalex.org/F4320334791,National Center of Competence in Research Affective Sciences - Emotions in Individual Behaviour and Social Processes,CH
https://openalex.org/F4320320464,Meat and Livestock Australia,AU
https://openalex.org/F4320322887,The Research Council,OM
https://openalex.org/F4320322217,"Department of Education, Heilongjiang Province",CN
https://openalex.org/F4320334633,World Cancer Research Fund,GB
https://openalex.org/F4320324760,Bloodwise,GB
https://openalex.org/F4320321893,"Department of Education, Fujian Province",CN
https://openalex.org/F4320334974,Hebei Province Science and Technology Support Program,CN
https://openalex.org/F4320311064,University of Portsmouth,GB
https://openalex.org/F4320311198,South London and Maudsley NHS Foundation Trust,GB
https://openalex.org/F4320324123,National Nanotechnology Center,TH
https://openalex.org/F4320320776,Auckland Medical Research Foundation,NZ
https://openalex.org/F4320310467,Helsingin ja Uudenmaan Sairaanhoitopiiri,FI
https://openalex.org/F4320306590,Rita Allen Foundation,US
https://openalex.org/F4320311855,University of Colorado,US
https://openalex.org/F4320321413,AFA Försäkring,SE
https://openalex.org/F4320335711,"Conselleria d'Educació, Investigació, Cultura i Esport",ES
https://openalex.org/F4320307873,William and Flora Hewlett Foundation,US
https://openalex.org/F4320306203,M.J. Murdock Charitable Trust,US
https://openalex.org/F4320321610,Università degli Studi di Milano-Bicocca,IT
https://openalex.org/F4320323220,Alexander S. Onassis Public Benefit Foundation,LI
https://openalex.org/F4320319921,Prostate Cancer Canada,CA
https://openalex.org/F4320325287,SENSHIN Medical Research Foundation,JP
https://openalex.org/F4320325136,Boehringer Ingelheim Stiftung,DE
https://openalex.org/F4320320325,University of Sussex,GB
https://openalex.org/F4320307859,Atlantic Philanthropies,US
https://openalex.org/F4320332591,Intellectual and Developmental Disabilities Research Center,US
https://openalex.org/F4320322113,Korea Institute of Oriental Medicine,KR
https://openalex.org/F4320306877,American Psychological Foundation,US
https://openalex.org/F4320322573,Sultan Qaboos University,OM
https://openalex.org/F4320327215,Région Bretagne,FR
https://openalex.org/F4320327224,Shaanxi Provincial Science and Technology Department,CN
https://openalex.org/F4320323768,ReumaNederland,NL
https://openalex.org/F4320320914,AO Foundation,CH
https://openalex.org/F4320328352,Junta de Extremadura,ES
https://openalex.org/F4320306342,"amfAR, The Foundation for AIDS Research",US
https://openalex.org/F4320332669,Johns Hopkins Bloomberg School of Public Health,US
https://openalex.org/F4320306471,Parkinson's Disease Foundation,US
https://openalex.org/F4320323714,Agència per a la Competitivitat de l’Empresa,ES
https://openalex.org/F4320320615,Lister Institute of Preventive Medicine,GB
https://openalex.org/F4320322092,Korea Institute of Industrial Technology,KR
https://openalex.org/F4320335467,Natural Science Foundation of Shaanxi Provincial Department of Education,CN
https://openalex.org/F4320324127,Univerzita Palackého v Olomouci,CZ
