soa_institution_id,ror,institution_name,institution_type,country_code
https://openalex.org/I4210139323,https://ror.org/03b8ydc26,Ciro,healthcare,NL
https://openalex.org/I4210097719,https://ror.org/00x9ewr78,National Council for Scientific Research,government,LB
https://openalex.org/I2800804238,https://ror.org/00px80p03,Fraunhofer Institute for Open Communication Systems,facility,DE
https://openalex.org/I4210150385,https://ror.org/04ttbbx73,Innovation Team (China),company,CN
https://openalex.org/I4210152246,https://ror.org/05wdzq856,Institute for Atherosclerosis Research,nonprofit,RU
https://openalex.org/I4210135335,https://ror.org/03pv0jn66,Institute of Public Health of Serbia,healthcare,RS
https://openalex.org/I4210143707,https://ror.org/045dv2h94,Klinikum Ludwigsburg,healthcare,DE
https://openalex.org/I4210123782,https://ror.org/035jrer59,Humanitas Gavazzeni,healthcare,IT
https://openalex.org/I4210102186,https://ror.org/01ay87255,Centre de Développement des Technologies Avancées,facility,DZ
https://openalex.org/I14044430,https://ror.org/04e4jbv10,Institut de Recherche Robert-Sauvé en Santé et en Sécurité du Travail,nonprofit,CA
https://openalex.org/I4210142337,https://ror.org/0452jaa17,Institute of Plasma Physics and Laser Microfusion,facility,PL
https://openalex.org/I4210115515,https://ror.org/0203c2755,Nanyang Institute of Technology,education,CN
https://openalex.org/I4210137328,https://ror.org/03pq6f684,Asian Institute of Gastroenterology,healthcare,IN
https://openalex.org/I4210129261,https://ror.org/03qvjzj64,St. John's National Academy of Health Sciences,healthcare,IN
https://openalex.org/I93477617,https://ror.org/03q3s7962,Huizhou University,education,CN
https://openalex.org/I4210124548,https://ror.org/02fsk5c21,University Pathologists,education,US
https://openalex.org/I4210141525,https://ror.org/058a2r903,Istituto Psicoanalitico per le Ricerche Sociali,facility,IT
https://openalex.org/I177081203,https://ror.org/01hgj5t98,Saint Mary's College of California,education,US
https://openalex.org/I4210149451,https://ror.org/04r1rhv60,Hospital do Servidor Público Estadual,healthcare,BR
https://openalex.org/I901610228,https://ror.org/002adfz67,Lonza (Switzerland),company,CH
https://openalex.org/I4210105365,https://ror.org/02ad7ap24,Qujing Normal University,education,CN
https://openalex.org/I4210108601,https://ror.org/01xm4wg91,Moderna Therapeutics (United States),company,US
https://openalex.org/I4210115182,https://ror.org/0278r4c85,First Affiliated Hospital of Xinxiang Medical University,healthcare,CN
https://openalex.org/I149737975,https://ror.org/032msy923,Santen (Japan),company,JP
https://openalex.org/I54203891,https://ror.org/03tah6c23,Ferro (United States),company,US
https://openalex.org/I2800494708,https://ror.org/046bk9643,"Government Medical College, Amritsar",education,IN
https://openalex.org/I2801091340,https://ror.org/05f5zxm22,Florence Nightingale Foundation,nonprofit,GB
https://openalex.org/I2800639565,https://ror.org/0101aa973,Hollywood Private Hospital,healthcare,AU
https://openalex.org/I4210164985,https://ror.org/05k1va520,National NanoFab Center,facility,KR
https://openalex.org/I4210112376,https://ror.org/01xc6bj88,Leibniz Institute for Materials Engineering,facility,DE
https://openalex.org/I75511499,https://ror.org/00ajvsd91,Marie Cederschiöld University,education,SE
https://openalex.org/I226413961,https://ror.org/03rr7q548,Armstrong Atlantic State University,education,US
https://openalex.org/I4210150391,https://ror.org/04a2yjk98,Lundbeck (United States),company,US
https://openalex.org/I4210135018,https://ror.org/03qyfje32,National Institute of Biomedical Research,government,CD
https://openalex.org/I4210155882,https://ror.org/059vkfm47,Agenzia Regionale di Sanità della Toscana,other,IT
https://openalex.org/I4210088893,https://ror.org/006xsx833,Geneeskundige en Gezondheidsdienst,healthcare,NL
https://openalex.org/I905458539,https://ror.org/0469ncz24,Dnipropetrovsk State Medical Academy,healthcare,UA
https://openalex.org/I4210160046,https://ror.org/05476d639,Instituto Cardiovascular de Buenos Aires,healthcare,AR
https://openalex.org/I4210117069,https://ror.org/03atdda90,NavarraBiomed,nonprofit,ES
https://openalex.org/I4210099574,https://ror.org/011em6227,College of Optometrists,nonprofit,GB
https://openalex.org/I4210163483,https://ror.org/02vygm709,Incheon Medical Center,healthcare,KR
https://openalex.org/I4210119135,https://ror.org/02m6x3q63,ARC Resources (Canada),company,CA
https://openalex.org/I3018325552,https://ror.org/02225fd27,Instituto Federal do Ceará,government,BR
https://openalex.org/I4210138865,https://ror.org/03qeabs35,Anderson Orthopaedic Research Institute,nonprofit,US
https://openalex.org/I4210113643,https://ror.org/0250bhj44,Federal Polytechnic,education,NG
https://openalex.org/I4210111569,https://ror.org/01rybzk66,VA Capitol Health Care Network,healthcare,US
https://openalex.org/I4210124232,https://ror.org/036j3hh72,Evangelisches Krankenhaus Düsseldorf,healthcare,DE
https://openalex.org/I4210099665,https://ror.org/0130vhy65,Biomedical Research and Training Institute,healthcare,ZW
https://openalex.org/I2799870028,https://ror.org/026dk4f10,Alexander von Humboldt Biological Resources Research Institute,facility,CO
https://openalex.org/I2799477489,https://ror.org/026xdcm93,Royal Cornwall Hospital Trust,healthcare,GB
https://openalex.org/I1331500379,https://ror.org/022abst40,Centre for Development of Advanced Computing,facility,IN
https://openalex.org/I4210110952,https://ror.org/01p8da469,Ospedale Amedeo di Savoia,healthcare,IT
https://openalex.org/I4210104685,https://ror.org/01camvb92,Fribourg Development Agency,government,CH
https://openalex.org/I2799677732,https://ror.org/04ymr6s03,Launceston General Hospital,healthcare,AU
https://openalex.org/I150145467,https://ror.org/00fy5v859,University College West Flanders,education,BE
https://openalex.org/I4210125500,https://ror.org/0367gm239,Eulji University Hospital,healthcare,KR
https://openalex.org/I3020261445,https://ror.org/02d9v9944,CHU Ambroise Paré,healthcare,BE
https://openalex.org/I4210099119,https://ror.org/00x67m532,Hanover University of Music Drama and Media,education,DE
https://openalex.org/I4210162994,https://ror.org/05xsjkb63,Xijing University,education,CN
https://openalex.org/I4210094737,https://ror.org/00vpv1x26,Tokyo Medical University Hachioji Medical Center,healthcare,JP
https://openalex.org/I4210104632,https://ror.org/028prp877,Tanzania National Parks,archive,TZ
https://openalex.org/I193524592,https://ror.org/05ev1jb90,Tianjin University of Finance and Economics,education,CN
https://openalex.org/I4210146532,https://ror.org/04kkb3773,National Fisheries University,education,JP
https://openalex.org/I4210106351,https://ror.org/01fbet514,BioChem Technology (United States),company,US
https://openalex.org/I44839336,https://ror.org/02q070r42,Dom Bosco Catholic University,education,BR
https://openalex.org/I154632036,https://ror.org/05debfq75,Misr University for Science and Technology,education,EG
https://openalex.org/I4210157026,https://ror.org/05e08c338,Hospital General San Jorge,healthcare,ES
https://openalex.org/I4210146114,https://ror.org/03gstka59,Center for Orthopaedics,facility,US
https://openalex.org/I2803039483,https://ror.org/00b4emx12,North Shore Medical Center,healthcare,US
https://openalex.org/I4210125804,https://ror.org/03f7qhc68,Broadgreen Hospital,healthcare,GB
https://openalex.org/I4210160954,https://ror.org/04sbe6g90,Animal and Plant Quarantine Agency,government,KR
https://openalex.org/I4210142031,https://ror.org/051s3e988,Hôpital Universitaire Dupuytren,healthcare,FR
https://openalex.org/I2801799315,https://ror.org/034npj057,Hurley Medical Center,healthcare,US
https://openalex.org/I867333293,https://ror.org/02p0yhm49,Simulations Plus (United States),company,US
https://openalex.org/I4210089630,https://ror.org/008xb1b94,Elisabeth-Krankenhaus Essen,healthcare,DE
https://openalex.org/I4210116557,https://ror.org/02arrmv90,Islamic Azad University of Ayatollah Amoli,education,IR
https://openalex.org/I4210095374,https://ror.org/0091mqf26,Oita Medical Center,healthcare,JP
https://openalex.org/I4210099203,https://ror.org/00yphhr71,Institut de Cancérologie de Lorraine,healthcare,FR
https://openalex.org/I2801134605,https://ror.org/03h5v7z82,Connolly Hospital Blanchardstown,healthcare,IE
https://openalex.org/I49835588,https://ror.org/02sf5td35,Macau Polytechnic Institute,education,CN
https://openalex.org/I4210120947,https://ror.org/02nwht553,Red Espanola de Investigacion en Patologia Infecciosa,other,ES
https://openalex.org/I4210144073,https://ror.org/03mg3ec15,European Hospital,healthcare,IT
https://openalex.org/I4210117167,https://ror.org/02a2sfd38,Klinikum Esslingen,healthcare,DE
https://openalex.org/I4210144284,https://ror.org/03rfy1x10,Adamas Pharmaceuticals (United States),company,US
https://openalex.org/I158688498,https://ror.org/029zfa075,Yenepoya University,education,IN
https://openalex.org/I4210096999,https://ror.org/00pk1yr39,Sørlandet Hospital Arendal,healthcare,NO
https://openalex.org/I4210121389,https://ror.org/02kd9ve64,Kerntechnische Entsorgung Karlsruhe (Germany),company,DE
https://openalex.org/I4210099654,https://ror.org/012a41834,National Institute of Biological Resources,facility,KR
https://openalex.org/I4210156023,https://ror.org/0577avk88,Central University of Chile,education,CL
https://openalex.org/I201487725,https://ror.org/022yres73,University of Atacama,education,CL
https://openalex.org/I4210100042,https://ror.org/00yb99p92,Institute of Animal Science,facility,CZ
https://openalex.org/I92961808,https://ror.org/00nk7p507,Riau University,education,ID
https://openalex.org/I4210136950,https://ror.org/04gg60e72,Hochschule Aalen,education,DE
https://openalex.org/I223471776,https://ror.org/00bbeqy02,Guru Angad Dev Veterinary and Animal Sciences University,education,IN
https://openalex.org/I4210092661,https://ror.org/00jtq6z81,Hopitaux Civils de Colmar,healthcare,FR
https://openalex.org/I4210104545,https://ror.org/01mqtzm43,Seville Institute of Microelectronics,facility,ES
https://openalex.org/I4210100030,https://ror.org/01a5r1q21,Berry & Associates (United States),company,US
https://openalex.org/I167277809,https://ror.org/045y6d111,University of Vechta,education,DE
https://openalex.org/I4210093093,https://ror.org/01e4tdn74,Ministry of Agriculture Livestock and Fisheries,government,KE
https://openalex.org/I4210138122,https://ror.org/04743aj70,Wuhan Third Hospital,healthcare,CN
https://openalex.org/I4210154076,https://ror.org/04kp2z675,"National Institute of Technology, Gunma College",education,JP
https://openalex.org/I4210157323,https://ror.org/04jnpk588,South China Institute of Collaborative Innovation,facility,CN
https://openalex.org/I4210088110,https://ror.org/001v2ey71,The Fourth People's Hospital,healthcare,CN
https://openalex.org/I4210116526,https://ror.org/01t4k8953,Laboratoire de Psychologie Sociale et Cognitive,facility,FR
https://openalex.org/I4210113284,https://ror.org/023pqj155,Hospital Santiago Apostol,healthcare,ES
https://openalex.org/I4210105427,https://ror.org/0174skq71,General Directorate of Agricultural Research and Policies,government,TR
https://openalex.org/I1354457,https://ror.org/0451s5g67,Colorado Mesa University,education,US
https://openalex.org/I4210102057,https://ror.org/01jh1mm11,Istanbul Florence Nightingale Hospital,healthcare,TR
https://openalex.org/I4210124384,https://ror.org/03gx6zj11,Instituto Nacional de Salud,government,PE
https://openalex.org/I4210149499,https://ror.org/05qx0rc07,Istituto di Ricerche Chimiche e Biochimiche G. Ronzoni,education,IT
https://openalex.org/I4210088263,https://ror.org/004n2nr09,Fraunhofer Institute for Physical Measurement Techniques,facility,DE
https://openalex.org/I4210142474,https://ror.org/04sfmcd28,Centre Hospitalier Universitaire Pointe-à-Pitre,healthcare,GP
https://openalex.org/I4210154421,https://ror.org/05cfz8m13,L.V. Pisarzhevskii Institute of Physical Chemistry,facility,UA
https://openalex.org/I4210124720,https://ror.org/02sxmkm79,Mercy Hospital,healthcare,US
https://openalex.org/I4210154488,https://ror.org/047wq3n50,Clinique Ambroise Paré,healthcare,FR
https://openalex.org/I4210112187,https://ror.org/01zpp3d44,Homerton University Hospital NHS Foundation Trust,healthcare,GB
https://openalex.org/I4210120278,https://ror.org/01tg7a346,SA Health,government,AU
https://openalex.org/I143414431,https://ror.org/019ssje31,Essentia Health,healthcare,US
https://openalex.org/I142016965,https://ror.org/02rrbpf42,King Edward Medical University,education,PK
https://openalex.org/I4210131305,https://ror.org/03c0nx407,Institute of Molecular Chemistry Reims,facility,FR
https://openalex.org/I111406484,https://ror.org/05c7h4935,Ministry of Health,government,GH
https://openalex.org/I4210164849,https://ror.org/05nnsek89,National Agri-Food Biotechnology Institute,facility,IN
https://openalex.org/I4210113471,https://ror.org/0243t3259,Queen Astrid Military Hospital,healthcare,BE
https://openalex.org/I4210122253,https://ror.org/02r3xg590,Kaiser Permanente Vallejo Medical Center,healthcare,US
https://openalex.org/I2799356449,https://ror.org/04b8y3f13,Alexandrovska Hospital,healthcare,BG
https://openalex.org/I4210089278,https://ror.org/00ccec020,Universidade do Oeste Paulista,education,BR
https://openalex.org/I4210150351,https://ror.org/05mv4rb84,Medicines Evaluation Board,education,NL
https://openalex.org/I2799415053,https://ror.org/008x12972,American Society for Reproductive Medicine,nonprofit,US
https://openalex.org/I4210105485,https://ror.org/01p510883,WakeMed,healthcare,US
https://openalex.org/I4210163915,https://ror.org/05gsxqf59,European Society for Organ Transplantation,other,IT
https://openalex.org/I150673438,https://ror.org/01vp99c97,College of Mexico,education,MX
https://openalex.org/I4210087461,https://ror.org/003zecf96,Hospital San Agustin,healthcare,ES
https://openalex.org/I4210140769,https://ror.org/043eknq26,General Hospital of Nikea,healthcare,GR
https://openalex.org/I4210163216,https://ror.org/05vrdt216,Hamamatsu Medical Center,healthcare,JP
https://openalex.org/I4210140443,https://ror.org/04gpc6733,Ospedale Santa Maria Goretti,healthcare,IT
https://openalex.org/I4210154739,https://ror.org/04n8sc212,Physiopathologie et Epidémiologie des Maladies Respiratoires,facility,FR
https://openalex.org/I4210162566,https://ror.org/05ed0n793,Foundation for Physical Medicine and Rehabilitation,nonprofit,US
https://openalex.org/I4210159872,https://ror.org/05canvq15,Predictive Science (United States),company,US
https://openalex.org/I4210163575,https://ror.org/05hp71e29,Foundation for Reproductive Medicine,nonprofit,US
https://openalex.org/I4210161065,https://ror.org/05mqemx33,Laboratory of Medical Information Processing,facility,FR
https://openalex.org/I2802723755,https://ror.org/05vhwqa91,Independent Sector,nonprofit,US
https://openalex.org/I68581759,https://ror.org/012z62f48,China Academy of Launch Vehicle Technology,facility,CN
https://openalex.org/I1294711689,https://ror.org/04zet5t12,Swansea Bay University Health Board,healthcare,GB
https://openalex.org/I4210107322,https://ror.org/01qe7ag50,Euroimmun Medizinische Labordiagnostika (Germany),company,DE
https://openalex.org/I185641255,https://ror.org/01ngnm118,Virginia Military Institute,education,US
https://openalex.org/I4210134033,https://ror.org/03e1yhr47,Advanced Research Institute,facility,US
https://openalex.org/I4210165554,https://ror.org/05nda1d55,Sichuan Center for Disease Control and Prevention,government,CN
https://openalex.org/I4210155413,https://ror.org/04qvzh720,Bassett Healthcare Network,healthcare,US
https://openalex.org/I4210102663,https://ror.org/01d540m14,Instituto de Medicina Tropical,healthcare,PY
https://openalex.org/I4210122261,https://ror.org/02hdt9m26,Swiss Data Science Center,education,CH
https://openalex.org/I4210108002,https://ror.org/0109nma88,Min-Hwei College of Health Care Management,education,TW
https://openalex.org/I4210106297,https://ror.org/01hcd4187,MacroGenics (United States),company,US
https://openalex.org/I4210114319,https://ror.org/02fvps960,Farabi Eye Hospital,healthcare,IR
https://openalex.org/I2800621710,https://ror.org/03z9zz970,Philip Morris International (Switzerland),company,CH
https://openalex.org/I137265801,https://ror.org/03h8sa373,Osmaniye Korkut Ata University,education,TR
https://openalex.org/I4210121250,https://ror.org/01x8fkj71,NGM Biopharmaceuticals (United States),company,US
https://openalex.org/I4210142800,https://ror.org/03a2xf890,Radiology Associates of Albuquerque,nonprofit,US
https://openalex.org/I4210138593,https://ror.org/04hw9c755,NutriNeuro,facility,FR
https://openalex.org/I4210140538,https://ror.org/04rqchc36,Native Health,other,US
https://openalex.org/I66005833,https://ror.org/00aygzx54,Niigata University of Health and Welfare,education,JP
https://openalex.org/I4210119916,https://ror.org/02bhp7a56,Ecology and Dynamics of Human Influenced Systems,facility,FR
https://openalex.org/I4210103870,https://ror.org/01bynmm24,Hospital Universitario Santa Cristina,healthcare,ES
https://openalex.org/I4210153285,https://ror.org/04vxvsq82,Spectrum Research (United States),company,US
https://openalex.org/I1326929380,https://ror.org/04esegk75,Allina Health,healthcare,US
https://openalex.org/I4210138836,https://ror.org/03yk6x532,Texas Liver Institute,healthcare,US
https://openalex.org/I862893732,https://ror.org/0004wsx81,Telkom University,education,ID
https://openalex.org/I4210138171,https://ror.org/03r493e52,Institute of Bioorganic Chemistry,facility,BY
https://openalex.org/I4210093674,https://ror.org/00jjkh886,Zhoukou Normal University,education,CN
https://openalex.org/I4210128647,https://ror.org/03n53gr48,Human Longevity (United States),company,US
https://openalex.org/I77443782,https://ror.org/01x3jjv63,Uzhhorod National University,education,UA
https://openalex.org/I4210108058,https://ror.org/01ya52t91,National Center on Addiction and Substance Abuse at Columbia University,other,US
https://openalex.org/I4210151342,https://ror.org/03xz3hj66,Shonan Kamakura General Hospital,healthcare,JP
https://openalex.org/I4210124717,https://ror.org/02smkcg51,Bakırköy Dr.Sadi Konuk Eğitim ve Araştırma Hastanesi,healthcare,TR
https://openalex.org/I4210166014,https://ror.org/05xeh0r58,PhytoCeutica (United States),company,US
https://openalex.org/I145372079,https://ror.org/04zhrfn38,Costa Rica Institute of Technology,education,CR
https://openalex.org/I2801793805,https://ror.org/05jt1df44,Milton Keynes Hospital,healthcare,GB
https://openalex.org/I4210161002,https://ror.org/05x23rx38,Shizuoka Children's Hospital,healthcare,JP
https://openalex.org/I4210136608,https://ror.org/03tx9ed22,Institute of Pomology,facility,CN
https://openalex.org/I4210134464,https://ror.org/03hq46410,Instituto Nacional de Saúde,government,MZ
https://openalex.org/I4210148497,https://ror.org/044vgd869,National Institute of Cardiovascular Diseases,government,BD
https://openalex.org/I4210140899,https://ror.org/041j42q70,South African Environmental Observation Network,facility,ZA
https://openalex.org/I4210153885,https://ror.org/04qcpkd70,Institute of Bioinformatics and Applied Biotechnology,facility,IN
https://openalex.org/I2801163298,https://ror.org/01jg3a168,Gosford Hospital,healthcare,AU
https://openalex.org/I169689159,https://ror.org/00mm1qk40,PLA Information Engineering University,education,CN
https://openalex.org/I4210122720,https://ror.org/02s5x7p23,Instituto de Tecnologia e Pesquisa,nonprofit,BR
https://openalex.org/I4210129194,https://ror.org/03hf41361,Fowler Kennedy Sport Medicine Clinic,healthcare,CA
https://openalex.org/I4210106543,https://ror.org/01nv2xf68,Ajuntament de L’Hospitalet,government,ES
https://openalex.org/I6013171,https://ror.org/014ecgm61,Ravenshaw University,education,IN
https://openalex.org/I4210128025,https://ror.org/030x2rk64,United States Virgin Islands Department of Health,government,US
https://openalex.org/I4210119058,https://ror.org/01rtq8t93,National Institute for Research and Development in Microtechnologies,facility,RO
https://openalex.org/I4210111971,https://ror.org/023733d09,Hospital de l'Esperança,healthcare,ES
https://openalex.org/I4210120238,https://ror.org/01varr368,PowerChina (China),company,CN
https://openalex.org/I4210145033,https://ror.org/04kark913,MerLion Pharma (Germany),company,DE
https://openalex.org/I4210166688,https://ror.org/05v0qpv28,Dankook University Hospital,healthcare,KR
https://openalex.org/I4210100926,https://ror.org/0165m4813,Research Institute of Radiology,facility,BY
https://openalex.org/I4210102326,https://ror.org/016xad343,Senckenberg Natural History Collections Dresden,archive,DE
https://openalex.org/I4210122384,https://ror.org/02w23ky30,Beijing Municipal Ecology and Environment Bureau,government,CN
https://openalex.org/I4210145082,https://ror.org/04154pe94,Kanagawa Cardiovascular and Respiratory Center,healthcare,JP
https://openalex.org/I4210110494,https://ror.org/019hmfn94,Centre for Movement Disorders,healthcare,CA
https://openalex.org/I113825674,https://ror.org/00txhkt32,Handong Global University,education,KR
https://openalex.org/I16319596,https://ror.org/034jn5z48,Indira Gandhi Institute of Development Research,facility,IN
https://openalex.org/I174167972,https://ror.org/01p65pg69,British Columbia Institute of Technology,education,CA
https://openalex.org/I4210134847,https://ror.org/02s69db58,Instituto Tecnológico de Informática,nonprofit,ES
https://openalex.org/I27920566,https://ror.org/01y7m0485,Saginaw Valley State University,education,US
https://openalex.org/I2799293026,https://ror.org/01xcx0382,Sutherland Hospital,healthcare,AU
https://openalex.org/I4210150072,https://ror.org/04n3h0p93,Central Hospital of Zibo,healthcare,CN
https://openalex.org/I4210156243,https://ror.org/04emgh024,Seattle Indian Health Board,government,US
https://openalex.org/I4210144275,https://ror.org/03qxvyy35,Dhaka University of Engineering & Technology,education,BD
https://openalex.org/I4210151789,https://ror.org/05388sw24,University of South Alabama Medical Center,healthcare,US
https://openalex.org/I38517508,https://ror.org/00k62pe27,Technical University of Applied Sciences Wildau,education,DE
https://openalex.org/I147727580,https://ror.org/00k4ab982,Dr. Bhim Rao Ambedkar University,education,IN
https://openalex.org/I78927796,https://ror.org/05vkmhj10,Georgia Gwinnett College,education,US
https://openalex.org/I2802634152,https://ror.org/01v5y3463,Autonomous University of Campeche,education,MX
https://openalex.org/I3056136,https://ror.org/03jmdp146,Motilal Nehru Medical College,education,IN
https://openalex.org/I4210113106,https://ror.org/01dzpsy49,Nara City Hospital,healthcare,JP
https://openalex.org/I2799294867,https://ror.org/00bbqy387,American Academy of Dermatology,nonprofit,US
https://openalex.org/I4210137597,https://ror.org/047z4t272,National Heart Institute,facility,MY
https://openalex.org/I75444546,https://ror.org/03ka27b61,West Bengal University of Animal and Fishery Sciences,education,IN
https://openalex.org/I96576516,https://ror.org/01kr7aq59,Rivers State University,education,NG
https://openalex.org/I4210164863,https://ror.org/05p8kt313,Eli Lilly (Canada),company,CA
https://openalex.org/I4210147384,https://ror.org/03w6p2n94,Bendigo Health,healthcare,AU
https://openalex.org/I4210147819,https://ror.org/05rnyty77,Institute of Archaeology,facility,CN
https://openalex.org/I1319181961,https://ror.org/04y40x506,Saint Thomas Health,healthcare,US
https://openalex.org/I150824429,https://ror.org/01nrcgn98,Nara University of Education,education,JP
https://openalex.org/I2800586481,https://ror.org/04qkymg17,Assuta Medical Center,healthcare,IL
https://openalex.org/I4210110275,https://ror.org/024h8p458,Ministerio de Salud,government,AR
https://openalex.org/I1288237921,https://ror.org/012x2n652,Australian Council for Educational Research,education,AU
https://openalex.org/I4210124063,https://ror.org/02zfaen51,The Medical Foundation,nonprofit,US
https://openalex.org/I4210161548,https://ror.org/058548196,Tokyo Medical and Dental University Hospital,healthcare,JP
https://openalex.org/I80335173,https://ror.org/023288525,Stonehill College,education,US
https://openalex.org/I2801190393,https://ror.org/01zpyjx73,Renal Association,nonprofit,GB
https://openalex.org/I4210114927,https://ror.org/028fz3b89,University of Tsukuba Hospital,healthcare,JP
https://openalex.org/I4210139510,https://ror.org/03q3hjg87,Research Institute of Wood Industry,facility,CN
https://openalex.org/I4210131688,https://ror.org/02v3fc375,Auckland UniServices (New Zealand),company,NZ
https://openalex.org/I4210094335,https://ror.org/0079deh61,Ministry of Defence,government,NL
https://openalex.org/I177657909,https://ror.org/052r04325,Université de Mostaganem,education,DZ
https://openalex.org/I4210101660,https://ror.org/01apc5d07,Ningbo No. 2 Hospital,healthcare,CN
https://openalex.org/I1311157440,https://ror.org/047xrr705,Peruvian University of Applied Sciences,education,PE
https://openalex.org/I4210141230,https://ror.org/03fjbw519,Apple (Germany),company,DE
https://openalex.org/I4210149217,https://ror.org/048vzmn57,Fraunhofer Institute for Surface Engineering and Thin Films,facility,DE
https://openalex.org/I4210165216,https://ror.org/05rteaz10,Razi Hospital,healthcare,IR
https://openalex.org/I4210131779,https://ror.org/041471c24,National Research Center for Hematology Russian Academy of Medical Sciences,facility,RU
https://openalex.org/I4210144715,https://ror.org/040d6j646,Ospedale dell' Angelo,healthcare,IT
https://openalex.org/I4210131891,https://ror.org/03am7sg53,l'Assurance Maladie,other,FR
https://openalex.org/I4210139705,https://ror.org/03spsm219,Ingegneria dei Sistemi (Italy),company,IT
https://openalex.org/I4210120569,https://ror.org/02dt6mc98,Pronatura Noroeste,archive,MX
https://openalex.org/I12450925,https://ror.org/047van922,Nha Trang University,education,VN
https://openalex.org/I4210098965,https://ror.org/0150zzy74,New England Disabled Sports,nonprofit,US
https://openalex.org/I181514455,https://ror.org/05h9eqy10,International Institute of Information Technology Bangalore,education,IN
https://openalex.org/I4210125210,https://ror.org/040evg982,Santobono Children's Hospital,healthcare,IT
https://openalex.org/I4210151578,https://ror.org/03vkhr254,Centre Virchow-Villermé,facility,FR
https://openalex.org/I127073530,https://ror.org/012e9j548,OhioHealth,healthcare,US
https://openalex.org/I4210101099,https://ror.org/0133h2564,Dead Sea and Arava Science Center,nonprofit,IL
https://openalex.org/I4210104025,https://ror.org/014z5x149,Institute for Economic Research,facility,SI
https://openalex.org/I69230048,https://ror.org/009jvpf03,Integrated DNA Technologies (United States),company,US
https://openalex.org/I4210098554,https://ror.org/00f8dwt44,Institute of Electrochemistry and Energy Systems,facility,BG
https://openalex.org/I4210118607,https://ror.org/026zpz859,Kaohsiung Armed Forces General Hospital,healthcare,TW
https://openalex.org/I4210154815,https://ror.org/0405m4551,MedStar Heart & Vascular Institute,healthcare,US
https://openalex.org/I4210108009,https://ror.org/010q6ek40,Haseki Eğitim ve Araştırma Hastanesi,healthcare,TR
https://openalex.org/I4210101822,https://ror.org/01d3gh658,Central Military Hospital,healthcare,NL
https://openalex.org/I4210142037,https://ror.org/0522dg826,Shanxi University of Traditional Chinese Medicine,education,CN
https://openalex.org/I4210116274,https://ror.org/02baj6743,CIC Rennes,facility,FR
https://openalex.org/I4210108708,https://ror.org/01z6yh944,Functional Ecology and Ecotoxicology of AgroEcosystems,facility,FR
https://openalex.org/I2802109268,https://ror.org/045gxp391,Aneurin Bevan University Health Board,healthcare,GB
https://openalex.org/I4210090876,https://ror.org/00csw7971,Instytut Hematologii i Transfuzjologi,facility,PL
https://openalex.org/I4210103542,https://ror.org/013z6ae41,German Cancer Society,nonprofit,DE
https://openalex.org/I4210119343,https://ror.org/01shmb059,Devon History Society,nonprofit,GB
https://openalex.org/I103004294,https://ror.org/01ks7f963,National Center for Disease Control,government,IN
https://openalex.org/I4210110723,https://ror.org/01fj5gf64,Hunan Academy of Agricultural Sciences,education,CN
https://openalex.org/I4210115919,https://ror.org/02aa8kj12,The People's Hospital of Guangxi Zhuang Autonomous Region,healthcare,CN
https://openalex.org/I4210160035,https://ror.org/04ds03q08,Mita Hospital,healthcare,JP
https://openalex.org/I179904914,https://ror.org/01qhj1g70,Daiichi Sankyo (Germany),company,DE
https://openalex.org/I4210095148,https://ror.org/00jp3t114,Helios Hospital Siegburg,healthcare,DE
https://openalex.org/I4210127432,https://ror.org/0345xq683,Start Making A Reader Today,nonprofit,US
https://openalex.org/I4210102769,https://ror.org/01884b046,Azienda Ospedaliera di Cosenza,healthcare,IT
https://openalex.org/I4210138757,https://ror.org/03zjwc274,Center of Research and Technologic Development in Electrochemistry,facility,MX
https://openalex.org/I4210120208,https://ror.org/02mywds70,Consorzio Interuniversitario Reattività Chimica e Catalisi,other,IT
https://openalex.org/I4210128545,https://ror.org/03kbxr932,Schlosspark-Klinik,healthcare,DE
https://openalex.org/I4210102282,https://ror.org/0198j4566,Universidad de Las Américas,education,EC
https://openalex.org/I3019502701,https://ror.org/004wre089,Norwegian Marine Technology Research Institute,facility,NO
https://openalex.org/I1329210759,https://ror.org/04a59gq59,Bureau of Plant Industry,government,PH
https://openalex.org/I2801953985,https://ror.org/0357ts970,Spinal Cord Injury BC,nonprofit,CA
https://openalex.org/I4210144416,https://ror.org/04tg98e93,Aso Iizuka Hospital,healthcare,JP
https://openalex.org/I4210115949,https://ror.org/01j5v0d02,Hospital Universitario de Burgos,healthcare,ES
https://openalex.org/I4210123702,https://ror.org/0266kfd37,Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance,facility,FR
https://openalex.org/I4210138764,https://ror.org/0405fd303,Medica (United States),company,US
https://openalex.org/I4210143553,https://ror.org/049b2cm85,Instituto Nacional de Investigacion y Desarrollo Pesquero,facility,AR
https://openalex.org/I4210118116,https://ror.org/02nw6hx08,Janssen (United Kingdom),company,GB
https://openalex.org/I4210136403,https://ror.org/033z99h42,Montefiore Hospital,healthcare,GB
https://openalex.org/I203021718,https://ror.org/041bf1s37,Kanto Gakuin University,education,JP
https://openalex.org/I4210108188,https://ror.org/01jkda844,West Cancer Center,healthcare,US
https://openalex.org/I4210103900,https://ror.org/01bpj7k68,Nancy Clinical Investigation Centre Innovative Technology,facility,FR
